LC_Class_I blue_0 blue_1 blue_2 blue_3 blue_4 blue_5 red_0 red_1 red_2 red_3 red_4 red_5 red_edge_2_0 red_edge_2_1 red_edge_2_2 red_edge_2_3 red_edge_2_4 red_edge_2_5 nir_1_0 nir_1_1 nir_1_2 nir_1_3 nir_1_4 nir_1_5 swir_1_0 swir_1_1 swir_1_2 swir_1_3 swir_1_4 swir_1_5 swir_2_0 swir_2_1 swir_2_2 swir_2_3 swir_2_4 swir_2_5 NDVI_0 NDVI_1 NDVI_2 NDVI_3 NDVI_4 NDVI_5
2.0 389.9998779296875 534.3139038085938 545.6775512695312 607.7930297851562 766.28759765625 767.8795776367188 1056.000244140625 1530.7342529296875 1673.0419921875 1797.643798828125 2080.198486328125 1879.981201171875 2031.9996337890625 2638.818603515625 2220.71240234375 2178.94482421875 2657.51025390625 2610.307373046875 2202.000244140625 2971.158203125 2498.415283203125 2530.389892578125 3010.719970703125 2883.395263671875 2434.0 3302.203857421875 3276.1552734375 3434.189453125 3991.0654296875 3456.147216796875 1833.0010986328125 2769.80078125 2813.147705078125 3002.512939453125 3635.42626953125 2994.03076171875 0.3517494797706604 0.32000410556793213 0.19871802628040314 0.1694474071264267 0.18279996514320374 0.21158206462860107
2.0 506.09014892578125 466.30731201171875 629.9212646484375 662.7098999023438 860.0662231445312 911.8170776367188 1033.936767578125 1151.0885009765625 1446.8360595703125 1567.8179931640625 1830.8306884765625 1872.7857666015625 2467.90673828125 1828.4892578125 1847.1568603515625 1943.8790283203125 2324.28564453125 2711.679931640625 2656.13525390625 2109.641845703125 2108.71826171875 2248.283203125 2585.765869140625 2987.5908203125 2249.486083984375 2610.935791015625 3078.4169921875 3207.18115234375 3540.470947265625 3637.27587890625 1673.7381591796875 2123.254150390625 2616.42041015625 2753.878173828125 3145.900390625 3330.494384765625 0.4406406581401825 0.2932572364807129 0.1894141435623169 0.17841698229312897 0.17041708528995514 0.22917243838310242
2.0 688.520751953125 582.4593505859375 700.0993041992188 957.4451293945312 1050.8592529296875 1250.40185546875 1322.7227783203125 1515.283935546875 1743.884765625 2308.956787109375 2417.13818359375 2332.887451171875 2861.0302734375 2858.290283203125 2430.3642578125 2788.1025390625 3165.498046875 3262.960693359375 3097.97412109375 3105.4189453125 2652.6767578125 3126.322265625 3439.169677734375 3435.106201171875 2712.605224609375 3254.63818359375 3510.783447265625 3912.4296875 4307.3837890625 4279.31298828125 1983.924560546875 2628.07861328125 2860.2900390625 3370.541015625 3925.79052734375 3798.152099609375 0.4087471663951874 0.3435790240764618 0.20814621448516846 0.15042899549007416 0.17468379437923431 0.19144418835639954
2.0 721.3382568359375 435.635009765625 436.076904296875 584.3787841796875 447.9025573730469 627.92626953125 1228.5604248046875 846.8181762695312 966.5731201171875 1222.212646484375 832.7343139648438 1119.0831298828125 1761.7794189453125 1769.6861572265625 1483.6107177734375 1580.132568359375 1023.4761352539062 1857.8343505859375 1912.69677734375 2183.4267578125 1816.6544189453125 1947.2303466796875 1289.6380615234375 2054.67431640625 2805.77734375 2408.713134765625 2369.123046875 2727.683837890625 2176.345947265625 2857.693115234375 2410.9462890625 1928.831787109375 1959.697021484375 2289.299560546875 1954.392333984375 2516.6064453125 0.21717524528503418 0.4424436390399933 0.3074592053890228 0.22911189496517181 0.21582433581352234 0.30223917961120605
2.0 768.131591796875 448.1019287109375 549.8253173828125 729.9511108398438 937.6103515625 664.05126953125 1023.7582397460938 912.0192260742188 1182.1083984375 1584.0804443359375 1688.159423828125 1293.4208984375 2335.298828125 2141.915283203125 1747.8896484375 1936.91552734375 2108.193359375 1728.8060302734375 2627.270751953125 2595.39794921875 2191.1396484375 2397.240966796875 2491.53369140625 2022.80810546875 2776.1298828125 2755.798095703125 3106.364013671875 3541.026123046875 3891.098388671875 3579.79638671875 1988.67822265625 1962.1412353515625 2343.629638671875 2665.8828125 3147.37255859375 3113.451904296875 0.44687291979789734 0.47931352257728577 0.3012332320213318 0.2042296975851059 0.19164863228797913 0.2173762023448944
7.0 498.8818664550781 545.7487182617188 733.9759521484375 918.1640625 738.3461303710938 731.2866821289062 747.7442626953125 1041.9471435546875 1385.4676513671875 1744.9854736328125 1262.2457275390625 1156.08154296875 2471.998291015625 2438.682373046875 2129.22021484375 2217.39892578125 2010.7510986328125 2333.09326171875 2820.41796875 2868.40771484375 2401.122802734375 2501.666015625 2245.235595703125 2524.70947265625 2298.807861328125 2780.796875 2977.00634765625 3472.548828125 3040.22802734375 3054.398193359375 1353.76708984375 1753.8155517578125 2081.26806640625 2544.62451171875 2299.748046875 2227.15380859375 0.5878458023071289 0.46678248047828674 0.2685915529727936 0.17854644358158112 0.28043121099472046 0.3722609877586365
2.0 718.3788452148438 799.8824462890625 827.2275390625 964.5886840820312 1149.7626953125 1021.643798828125 1176.1453857421875 1451.505126953125 1589.1588134765625 1848.00634765625 1909.02685546875 1526.7464599609375 2283.91796875 2291.954345703125 2010.1163330078125 2135.4658203125 2310.2958984375 2103.181884765625 2547.4404296875 2711.21728515625 2439.151611328125 2627.508544921875 2772.733642578125 2391.919677734375 2569.318603515625 3074.98486328125 3371.52734375 3586.926025390625 3770.150634765625 2854.368896484375 1754.8438720703125 2277.807373046875 2591.5654296875 2799.4052734375 3069.989501953125 2330.724609375 0.3702634274959564 0.30343762040138245 0.21220283210277557 0.1744825690984726 0.18441051244735718 0.2278985232114792
2.0 377.14697265625 243.82937622070312 327.6251525878906 434.3493347167969 555.4051513671875 506.2760925292969 644.3623046875 546.5255126953125 714.8057861328125 816.6519775390625 960.4500732421875 949.1990966796875 1523.52587890625 1479.9915771484375 1095.3653564453125 1081.6104736328125 1274.185546875 1626.2542724609375 1637.9224853515625 1623.0174560546875 1180.632568359375 1133.0826416015625 1381.08349609375 1770.57763671875 1920.0634765625 1793.9476318359375 1784.864501953125 1919.6185302734375 2269.7939453125 2417.78271484375 1424.9339599609375 1315.4373779296875 1436.1396484375 1626.1690673828125 1961.068603515625 1998.8714599609375 0.42919614911079407 0.49692827463150024 0.24182012677192688 0.16489562392234802 0.1779293268918991 0.3020187318325043
2.0 669.366455078125 692.2371215820312 702.5053100585938 800.2825317382812 967.2508544921875 946.8943481445312 1467.0889892578125 1840.64208984375 1906.9896240234375 2153.705322265625 2264.12890625 2314.811279296875 2533.701171875 2675.0283203125 2459.180908203125 2602.1005859375 2831.895751953125 2984.605712890625 2808.194091796875 3148.613037109375 2901.61328125 3047.236572265625 3253.978515625 3494.976318359375 2944.98388671875 3500.86865234375 3658.287109375 4015.73779296875 4283.69873046875 4312.24658203125 2078.491455078125 2687.572509765625 2859.66943359375 3145.291259765625 3520.853515625 3620.195068359375 0.31364187598228455 0.2625068128108978 0.2075859159231186 0.17178554832935333 0.17922593653202057 0.20286864042282104
2.0 642.1556396484375 452.2344055175781 569.4102783203125 791.8944702148438 974.3036499023438 931.6039428710938 1038.544677734375 1109.4859619140625 1435.475830078125 1887.2767333984375 2105.864501953125 1961.1702880859375 2379.79736328125 2377.866455078125 2022.3134765625 2425.426513671875 2683.635986328125 2603.51318359375 2644.025634765625 2767.943115234375 2417.6669921875 2809.1875 3074.65478515625 2961.677978515625 2467.453857421875 2835.542724609375 3219.811279296875 3903.702880859375 4400.447265625 3983.47021484375 1562.674560546875 2008.359619140625 2418.308349609375 3094.50927734375 3722.326904296875 3390.103515625 0.4410637319087982 0.42634108662605286 0.25788775086402893 0.1963234543800354 0.18689240515232086 0.20536760985851288
2.0 678.3558349609375 300.6297912597656 370.3987121582031 502.1574401855469 475.851318359375 477.2621765136719 1023.0000610351562 576.5447998046875 694.3740844726562 975.8705444335938 813.6787719726562 730.59716796875 2261.314208984375 956.4324951171875 887.0643310546875 919.6000366210938 927.8048095703125 1173.8984375 2363.302978515625 1379.52587890625 1245.865478515625 1415.7265625 1233.0010986328125 1417.3367919921875 2062.08349609375 1921.5130615234375 1922.280029296875 2159.728759765625 2324.838134765625 2569.23974609375 1533.9959716796875 1538.1983642578125 1582.1632080078125 1812.02978515625 2078.5078125 2198.5478515625 0.429811954498291 0.4128120541572571 0.28872597217559814 0.18453167378902435 0.20568223297595978 0.3210226595401764
2.0 591.4202270507812 265.1300048828125 380.16949462890625 346.4661560058594 667.5203857421875 762.1171875 1294.80859375 1158.370361328125 1520.6588134765625 1396.8094482421875 2054.860107421875 1929.3463134765625 1962.640625 2307.05224609375 1977.2935791015625 1749.25390625 2508.763427734375 3166.696533203125 2078.531005859375 2676.193115234375 2290.099609375 2055.52099609375 2820.21875 3424.786376953125 2757.4833984375 2687.46875 2936.528076171875 2844.38818359375 3673.15771484375 3495.0693359375 2284.347900390625 2241.09375 2630.420654296875 2655.6259765625 3511.729736328125 3087.3759765625 0.23292158544063568 0.3955962061882019 0.20310674607753754 0.1909455507993698 0.15713158249855042 0.2871342897415161
2.0 674.2068481445312 516.9803466796875 583.9227294921875 743.8848266601562 826.1843872070312 1095.56689453125 1152.2288818359375 1106.40966796875 1279.0711669921875 1631.037353515625 1425.4732666015625 1862.5234375 2270.130859375 2170.012939453125 1916.513916015625 2058.406005859375 2021.948486328125 2353.25244140625 2540.140869140625 2556.9521484375 2273.821044921875 2460.270263671875 2326.75927734375 2674.907470703125 2601.94189453125 2997.88623046875 3273.395263671875 3603.373291015625 3594.1572265625 3344.88525390625 1764.0098876953125 2165.767333984375 2398.322265625 2678.31396484375 2865.965087890625 2920.335205078125 0.3762630522251129 0.39894095063209534 0.2817367613315582 0.20291735231876373 0.2407352775335312 0.1821163147687912
2.0 489.2138977050781 548.9577026367188 471.1714782714844 498.1365966796875 687.44677734375 584.11767578125 997.0153198242188 1077.7076416015625 1084.9019775390625 1152.7081298828125 1313.6956787109375 1128.176513671875 1912.5633544921875 1984.4871826171875 1776.78466796875 1465.0794677734375 1601.0570068359375 1495.6856689453125 2180.919677734375 2283.2939453125 2016.8046875 1776.2744140625 1889.49365234375 1814.4700927734375 2572.58154296875 2661.989501953125 2623.04541015625 2756.6044921875 2996.635986328125 2708.642822265625 1886.8255615234375 1909.14990234375 1959.14453125 2205.743896484375 2478.8388671875 2199.821044921875 0.37548214197158813 0.3605475425720215 0.30144283175468445 0.212879940867424 0.1808750033378601 0.23453783988952637
2.0 297.41741943359375 209.39906311035156 368.03668212890625 395.7930603027344 406.8299255371094 404.2781982421875 356.175048828125 443.5188293457031 836.6395263671875 915.999755859375 781.9915771484375 735.2177734375 3203.5732421875 2078.57958984375 1047.8857421875 1081.8280029296875 957.0689697265625 1465.290283203125 3659.246826171875 2499.60791015625 1375.3458251953125 1435.04638671875 1231.383056640625 1785.4869384765625 1666.0228271484375 1546.540771484375 2208.907958984375 2308.652099609375 2247.7841796875 2440.12353515625 830.8307495117188 853.0982666015625 1493.6636962890625 1677.078369140625 2024.50537109375 2051.145751953125 0.823331356048584 0.6904388666152954 0.24505801498889923 0.22040550410747528 0.23237763345241547 0.4172193706035614
2.0 300.4734802246094 156.48370361328125 177.3491668701172 207.98976135253906 354.5309143066406 405.9589538574219 372.9121398925781 380.3353271484375 506.8083190917969 573.449951171875 722.6409301757812 1053.6422119140625 2709.537841796875 2073.25146484375 895.0050048828125 968.5748901367188 1063.2138671875 1970.8404541015625 3337.03466796875 2606.435546875 1096.0859375 1130.38818359375 1142.165771484375 2416.982666015625 1884.1766357421875 1774.1846923828125 2226.793701171875 2453.372802734375 2443.802001953125 2716.191162109375 970.481201171875 963.6121826171875 1444.77587890625 1649.456298828125 1949.204833984375 2021.1094970703125 0.7990853786468506 0.7383455634117126 0.36829400062561035 0.3287310004234314 0.22620287537574768 0.3893650472164154
2.0 425.33721923828125 258.638427734375 407.9064025878906 655.4945678710938 793.451171875 792.6303100585938 627.8807373046875 552.9472045898438 977.3988647460938 1492.77734375 1738.3245849609375 1698.4322509765625 2759.0556640625 2360.419921875 1602.28076171875 2017.8900146484375 2296.4677734375 2703.697021484375 3202.5849609375 2637.492431640625 1915.90283203125 2357.391845703125 2486.376953125 2882.027099609375 2187.9990234375 2047.6806640625 2670.39208984375 3349.666259765625 3637.7548828125 3736.085205078125 1276.665771484375 1185.734619140625 1836.91064453125 2541.450439453125 3199.39111328125 3122.239013671875 0.6767727732658386 0.6494343280792236 0.32669442892074585 0.22433768212795258 0.17672228813171387 0.25902220606803894
2.0 839.5870361328125 319.542236328125 355.49627685546875 439.4329833984375 519.2000122070312 516.4453735351562 818.3929443359375 564.1138305664062 768.5283813476562 943.7614135742188 924.6817016601562 785.595703125 3090.529296875 2023.305419921875 1269.4873046875 1340.5523681640625 1348.536376953125 1714.2642822265625 3385.346435546875 2297.144775390625 1454.7293701171875 1509.8428955078125 1477.228515625 1876.5789794921875 2024.9814453125 1725.6676025390625 2252.9208984375 2492.87060546875 2611.309326171875 2611.0908203125 1159.463623046875 1042.086181640625 1579.784912109375 1817.5380859375 2102.24365234375 2006.32861328125 0.6390339732170105 0.6075963973999023 0.31375497579574585 0.23103252053260803 0.23085522651672363 0.40866243839263916
2.0 362.0470886230469 315.20831298828125 421.5278625488281 589.9744873046875 937.4721069335938 1384.8258056640625 520.0442504882812 571.2619018554688 916.5933837890625 1265.640625 1707.38671875 2544.515625 2988.441650390625 2356.462646484375 1553.47998046875 1771.583740234375 2212.752685546875 3072.693115234375 3616.275390625 2793.60791015625 1781.0311279296875 2062.214599609375 2535.507080078125 3528.777587890625 2128.613037109375 2091.8525390625 2686.308349609375 3252.605224609375 3762.0908203125 4535.3212890625 1221.6519775390625 1257.63720703125 1903.96875 2366.472900390625 3145.261474609375 4073.13037109375 0.7476241588592529 0.662114679813385 0.3230806589126587 0.23978644609451294 0.19585706293582916 0.16232244670391083
2.0 382.0004577636719 315.2049560546875 338.88177490234375 468.7236633300781 586.0664672851562 444.0002746582031 523.742919921875 564.9773559570312 788.1193237304688 1134.00390625 1185.55810546875 763.0000610351562 2347.0439453125 2041.8310546875 1297.86279296875 1503.592041015625 1593.338134765625 1551.9996337890625 2788.455810546875 2454.474609375 1653.9342041015625 1910.4315185546875 1908.9276123046875 1913.999755859375 2096.6083984375 2160.710693359375 2392.362548828125 3002.998291015625 3156.353515625 2237.99951171875 1283.6270751953125 1364.5579833984375 1638.8941650390625 2201.42333984375 2500.248779296875 1573.0001220703125 0.6896345019340515 0.6290223002433777 0.365104615688324 0.2551259994506836 0.23504850268363953 0.4299587905406952
2.0 243.1964111328125 219.49539184570312 371.29364013671875 356.74871826171875 463.2076721191406 383.8782653808594 360.3394470214844 515.7349853515625 814.1765747070312 818.33544921875 843.4673461914062 755.5079345703125 2267.43505859375 1689.134521484375 1043.42138671875 1029.1241455078125 1056.2890625 1066.4608154296875 2513.7705078125 2019.2095947265625 1229.828369140625 1203.2666015625 1215.96728515625 1132.986572265625 1573.09130859375 1715.73291015625 2184.12548828125 2205.75927734375 2224.514404296875 2388.92724609375 918.3359375 1153.939697265625 1799.0189208984375 1839.39013671875 1966.313232421875 2154.870361328125 0.7489303946495056 0.5897478461265564 0.20294855535030365 0.1908010095357895 0.1794150024652481 0.1998525857925415
2.0 291.3832092285156 162.47149658203125 290.6897888183594 339.4288024902344 320.2220764160156 291.5740051269531 329.0675048828125 393.4527893066406 608.6988525390625 684.4845581054688 497.2367858886719 475.46197509765625 1789.4696044921875 1338.921630859375 727.8221435546875 772.1146850585938 571.2127685546875 651.7094116210938 2160.98193359375 1721.043701171875 914.8080444335938 982.7066040039062 721.92529296875 796.138427734375 1429.0592041015625 1471.3275146484375 1721.7987060546875 1856.631103515625 1606.77392578125 1731.7904052734375 843.1231689453125 1034.2088623046875 1467.7581787109375 1630.4781494140625 1396.3009033203125 1560.795166015625 0.7398681640625 0.6244078874588013 0.20132289826869965 0.1789952516555786 0.1857023984193802 0.2592526376247406
2.0 344.626708984375 525.34326171875 686.0963745117188 858.4287719726562 839.0232543945312 533.3356323242188 464.48284912109375 1036.9442138671875 1179.6239013671875 1526.594970703125 1372.3177490234375 860.326171875 2225.468017578125 1945.4627685546875 1528.0400390625 1802.504150390625 1636.0361328125 1268.9742431640625 2685.816650390625 2251.217041015625 1712.8751220703125 2056.67529296875 1897.5435791015625 1442.8358154296875 1697.030517578125 2381.26171875 2474.583740234375 2932.405517578125 2990.2890625 2722.869384765625 967.5562744140625 1576.173583984375 1778.1697998046875 2201.9970703125 2444.400146484375 2334.644287109375 0.7111605405807495 0.36620181798934937 0.18546302616596222 0.14852285385131836 0.16024188697338104 0.25869470834732056
2.0 387.9776611328125 274.66656494140625 353.41583251953125 354.76409912109375 508.0465393066406 464.21051025390625 510.2754821777344 529.7142944335938 742.9086303710938 729.4527587890625 848.792236328125 742.653076171875 2326.49658203125 1883.7899169921875 1075.272216796875 983.5357666015625 1187.94140625 1423.44921875 2498.61669921875 2381.437744140625 1272.6142578125 1112.3668212890625 1283.970703125 1485.4202880859375 1863.1282958984375 1881.2545166015625 2006.811767578125 2142.9140625 2410.500732421875 2562.396484375 1097.9990234375 1135.3089599609375 1391.0423583984375 1654.81640625 1923.4068603515625 2015.6737060546875 0.6657180786132812 0.6265225410461426 0.2650407552719116 0.2077978402376175 0.20681101083755493 0.33201125264167786
2.0 330.572509765625 237.32162475585938 315.2246398925781 239.3857879638672 296.54425048828125 267.8774108886719 406.4502868652344 456.2428283691406 637.328369140625 498.96343994140625 522.21435546875 453.4117431640625 1547.336669921875 1427.1060791015625 877.6301879882812 661.1484985351562 675.4856567382812 678.4266967773438 1621.1346435546875 1468.703369140625 992.9255981445312 751.9188842773438 776.6884155273438 749.579833984375 1469.619384765625 1561.5550537109375 1970.05126953125 1676.895751953125 1766.962890625 1617.0528564453125 898.0950927734375 1054.2452392578125 1574.1943359375 1437.3316650390625 1543.81689453125 1321.15576171875 0.5972704291343689 0.519776463508606 0.21838824450969696 0.20258398354053497 0.1986687332391739 0.24804921448230743
2.0 295.59991455078125 342.75506591796875 472.04669189453125 531.7791748046875 479.6517639160156 538.6783447265625 444.6281433105469 703.7767944335938 1000.8914794921875 1110.5701904296875 929.5667724609375 896.2648315429688 2155.76318359375 1896.4239501953125 1364.6170654296875 1338.90673828125 1237.11083984375 1371.7825927734375 2471.278564453125 2289.180419921875 1671.1632080078125 1579.9554443359375 1338.8948974609375 1702.5369873046875 1609.2520751953125 2117.296875 2361.346435546875 2653.703857421875 2650.354736328125 2592.025390625 954.4727172851562 1429.5748291015625 1813.5836181640625 2163.6796875 2296.785888671875 2226.069580078125 0.6974416971206665 0.5239212512969971 0.2507086396217346 0.1746920794248581 0.18087291717529297 0.31008604168891907
2.0 362.7568054199219 298.8199462890625 371.5377502441406 552.048828125 587.646484375 620.192626953125 581.2308349609375 672.3128051757812 929.3748779296875 1287.5684814453125 1215.8717041015625 1056.2454833984375 1656.651123046875 1799.67822265625 1444.4498291015625 1529.6051025390625 1554.783935546875 1768.389404296875 1906.219970703125 2172.115966796875 1757.790771484375 1930.3873291015625 1863.7894287109375 1987.134765625 1851.576416015625 2078.415283203125 2263.168701171875 2654.006591796875 2858.47900390625 2735.838623046875 1192.7413330078125 1427.5927734375 1628.887939453125 2010.176513671875 2284.62255859375 2323.951416015625 0.5319938063621521 0.5265699028968811 0.3106963038444519 0.19984623789787292 0.21041594445705414 0.30520838499069214
2.0 329.5869140625 262.223876953125 415.30169677734375 634.7987060546875 707.7236328125 610.8855590820312 451.8500671386719 615.186279296875 1040.8262939453125 1526.751220703125 1519.45751953125 1340.34130859375 2566.943359375 1980.9266357421875 1528.460205078125 1945.971923828125 1918.6668701171875 2326.18212890625 2830.99755859375 2353.09423828125 1856.822509765625 2319.745361328125 2165.615478515625 2495.207275390625 1707.0897216796875 1959.4884033203125 2471.4013671875 3060.243896484375 3028.7060546875 2996.177001953125 956.904296875 1220.48583984375 1778.5535888671875 2392.193603515625 2598.7568359375 2502.373291015625 0.7284314036369324 0.5839194655418396 0.2826288938522339 0.20651991665363312 0.17507228255271912 0.30113548040390015
2.0 484.4151306152344 437.3732604980469 588.1423950195312 714.3565063476562 966.5702514648438 1136.7122802734375 775.0861206054688 1012.571533203125 1256.314697265625 1809.1187744140625 2146.52783203125 2696.458740234375 2864.309814453125 2272.32421875 1805.5439453125 2178.40283203125 2525.543701171875 3162.74462890625 3251.46044921875 2509.863525390625 2048.8935546875 2399.502197265625 2816.598388671875 3451.564453125 2171.063232421875 2426.343505859375 2944.078369140625 3480.997314453125 3872.2119140625 4463.28564453125 1218.455322265625 1544.680908203125 2175.78125 2799.7587890625 3291.71435546875 3907.448974609375 0.6172143816947937 0.425361692905426 0.242327481508255 0.1404164433479309 0.13510820269584656 0.1251409649848938
2.0 351.20953369140625 344.30255126953125 364.5638427734375 592.7598876953125 886.8162841796875 690.396484375 446.7182922363281 755.44287109375 878.4334716796875 1262.1524658203125 1555.148681640625 1154.103515625 2893.173583984375 1862.043701171875 1167.590576171875 1527.9305419921875 1960.5313720703125 1800.787109375 3340.43701171875 2205.84912109375 1464.5179443359375 1868.7705078125 2334.5146484375 2137.326904296875 2023.392333984375 2140.381591796875 2495.561767578125 3159.36328125 3743.331787109375 3849.291259765625 1191.4295654296875 1523.0958251953125 1956.79345703125 2436.32080078125 3176.41259765625 3547.52587890625 0.7664328217506409 0.48357492685317993 0.25208717584609985 0.19481566548347473 0.20182926952838898 0.2921319901943207
2.0 415.29827880859375 321.0008239746094 500.2267761230469 477.5127868652344 478.2325439453125 394.6225280761719 470.229248046875 703.8701782226562 963.5350952148438 916.23046875 830.6215209960938 615.484619140625 2283.24072265625 1852.216796875 1303.921630859375 1230.9710693359375 1175.749267578125 1341.082275390625 2544.417236328125 2081.662841796875 1426.3720703125 1339.29345703125 1247.4642333984375 1420.35693359375 1535.4310302734375 1966.832275390625 2353.687255859375 2529.32958984375 2520.49365234375 2219.920654296875 905.26416015625 1225.193603515625 1776.6552734375 1982.3509521484375 2045.4832763671875 1772.6376953125 0.6824133396148682 0.47893813252449036 0.19451983273029327 0.1877608299255371 0.20000679790973663 0.38167551159858704
2.0 325.4893798828125 331.5279541015625 357.0096435546875 612.1995849609375 898.1564331054688 693.4159545898438 421.9521789550781 752.5421142578125 862.467041015625 1299.2535400390625 1566.875244140625 1150.009521484375 2891.573486328125 1861.230712890625 1166.4410400390625 1541.060302734375 1957.9644775390625 1806.757568359375 3371.973876953125 2161.614501953125 1448.1363525390625 1950.6978759765625 2336.138916015625 2127.4794921875 2021.771484375 2144.081787109375 2495.651611328125 3176.12158203125 3742.240478515625 3831.192626953125 1192.5732421875 1527.6888427734375 1957.1756591796875 2460.688232421875 3178.015625 3524.05712890625 0.779728353023529 0.4765244126319885 0.2569625675678253 0.2015853077173233 0.19864702224731445 0.2916281521320343
2.0 418.6409912109375 436.6920471191406 597.1582641601562 786.3272094726562 911.8201293945312 787.511962890625 663.4133911132812 998.8129272460938 1360.0439453125 1667.871826171875 1680.9801025390625 1236.1063232421875 2279.488525390625 1914.4559326171875 1701.833251953125 1931.8358154296875 2005.4002685546875 1951.3863525390625 2567.860107421875 2271.9384765625 2036.31884765625 2320.5146484375 2276.546142578125 2132.42431640625 2028.6287841796875 2278.6845703125 2633.827392578125 2998.01904296875 3191.17822265625 2745.855712890625 1232.6776123046875 1457.858154296875 1786.574462890625 2098.753173828125 2378.771728515625 2039.1904296875 0.5889080166816711 0.38835784792900085 0.20069602131843567 0.16356471180915833 0.150705024600029 0.2774428129196167
2.0 284.14630126953125 329.6746520996094 410.4888916015625 464.64532470703125 426.2764892578125 290.3060607910156 372.6390075683594 655.2239990234375 843.1770629882812 950.6445922851562 779.204345703125 513.4182739257812 2216.6611328125 1753.2969970703125 1061.3016357421875 1098.2266845703125 949.5567016601562 884.4310302734375 2600.020263671875 1958.4432373046875 1317.528564453125 1410.9320068359375 1218.6883544921875 1064.6976318359375 1690.5120849609375 1822.9097900390625 2234.802001953125 2469.679931640625 2437.771728515625 2016.788818359375 1026.1239013671875 1266.97705078125 1837.3245849609375 2091.2666015625 2244.3046875 1751.1951904296875 0.7540702223777771 0.4981817901134491 0.22144268453121185 0.19487439095973969 0.22136446833610535 0.35456088185310364
2.0 338.28936767578125 303.97943115234375 444.23394775390625 484.11407470703125 588.6336669921875 522.5419921875 549.1516723632812 635.3496704101562 1054.7322998046875 1191.3114013671875 1267.39892578125 854.0103149414062 1697.0001220703125 2030.8126220703125 1623.76171875 1524.757568359375 1680.335205078125 2430.1845703125 1972.71240234375 2320.83203125 1853.11474609375 1810.9908447265625 1922.2381591796875 2714.2021484375 1856.149169921875 2186.19580078125 2589.102783203125 2728.907958984375 2949.75439453125 2465.341552734375 1254.4613037109375 1477.67919921875 1874.7657470703125 2144.92041015625 2394.307861328125 1691.1080322265625 0.5665776133537292 0.5721781253814697 0.276577353477478 0.20634080469608307 0.2060697078704834 0.5273411870002747
2.0 401.80413818359375 307.84716796875 503.08544921875 701.1541137695312 902.1285400390625 923.0213623046875 688.3890991210938 657.852783203125 1069.4146728515625 1496.5050048828125 1634.5146484375 1693.3865966796875 2334.328857421875 2041.112548828125 1717.9998779296875 2015.2030029296875 2238.115234375 2600.6220703125 2802.42822265625 2464.327880859375 2082.7265625 2440.73486328125 2612.256591796875 3065.859619140625 1799.528076171875 1980.8623046875 2807.593017578125 3505.234130859375 3818.15576171875 3917.761474609375 997.8292846679688 1132.7322998046875 1850.7596435546875 2446.943359375 2971.28076171875 3157.543212890625 0.6069087982177734 0.5807651281356812 0.32196083664894104 0.24121500551700592 0.2298860102891922 0.28926628828048706
2.0 329.898193359375 448.9477233886719 433.00579833984375 691.0009155273438 729.2421875 564.071533203125 499.4875183105469 903.5714111328125 899.9983520507812 1652.14208984375 1764.4442138671875 1693.8509521484375 2498.69873046875 1908.27392578125 1407.3243408203125 2076.559814453125 2267.152587890625 2235.552001953125 2901.563720703125 2190.489990234375 1657.114990234375 2417.28955078125 2585.361328125 2510.182373046875 1814.202880859375 2352.275634765625 2421.149169921875 3516.851806640625 3756.210205078125 3597.785400390625 994.7515258789062 1711.971923828125 1910.3538818359375 2986.88037109375 3468.947998046875 3359.775146484375 0.7077993750572205 0.4199594259262085 0.29703930020332336 0.18852461874485016 0.18894194066524506 0.20137815177440643
2.0 462.5688171386719 343.5934143066406 376.949951171875 450.01812744140625 569.8892822265625 462.92706298828125 913.212158203125 884.6177368164062 1084.4923095703125 1468.5625 1544.431884765625 1244.024658203125 2525.248779296875 2369.30419921875 1857.687744140625 1912.1710205078125 2045.923095703125 2547.28125 2435.450927734375 2723.146240234375 2148.9482421875 2209.125 2305.74658203125 2793.005615234375 2095.45654296875 2206.020751953125 2529.942138671875 3118.3310546875 3245.994873046875 2977.138916015625 1161.025146484375 1303.937744140625 1673.6046142578125 2168.55859375 2374.1767578125 2022.3380126953125 0.46273207664489746 0.5098898410797119 0.32904863357543945 0.20090900361537933 0.1969052106142044 0.38496702909469604
2.0 556.2613525390625 386.26995849609375 607.6849975585938 802.8242797851562 858.1112060546875 797.4003295898438 958.6766357421875 751.1707153320312 1355.5386962890625 1695.3680419921875 1437.8538818359375 1315.5093994140625 2385.75927734375 2257.204345703125 2091.135986328125 2126.724853515625 2165.9072265625 2729.490966796875 2831.93798828125 2697.817138671875 2583.047119140625 2622.72216796875 2560.1337890625 3127.637939453125 3065.92626953125 2718.9267578125 3540.12109375 3901.845947265625 3895.7763671875 4042.281005859375 2043.910888671875 1726.7083740234375 2517.07080078125 2899.3408203125 3020.82373046875 3053.445068359375 0.49560171365737915 0.5683221220970154 0.31522172689437866 0.21491160988807678 0.2798413038253784 0.40828239917755127
