LC_Class_I blue_0 blue_1 blue_2 blue_3 blue_4 blue_5 green_0 green_1 green_2 green_3 green_4 green_5 red_0 red_1 red_2 red_3 red_4 red_5 red_edge_1_0 red_edge_1_1 red_edge_1_2 red_edge_1_3 red_edge_1_4 red_edge_1_5 red_edge_2_0 red_edge_2_1 red_edge_2_2 red_edge_2_3 red_edge_2_4 red_edge_2_5 red_edge_3_0 red_edge_3_1 red_edge_3_2 red_edge_3_3 red_edge_3_4 red_edge_3_5 nir_1_0 nir_1_1 nir_1_2 nir_1_3 nir_1_4 nir_1_5 nir_2_0 nir_2_1 nir_2_2 nir_2_3 nir_2_4 nir_2_5 swir_1_0 swir_1_1 swir_1_2 swir_1_3 swir_1_4 swir_1_5 swir_2_0 swir_2_1 swir_2_2 swir_2_3 swir_2_4 swir_2_5 NDVI_0 NDVI_1 NDVI_2 NDVI_3 NDVI_4 NDVI_5 x_coord y_coord
4.0 580.5665893554688 565.0670776367188 371.59490966796875 422.16455078125 748.2233276367188 812.7128295898438 851.9403686523438 922.4146728515625 635.1444702148438 712.0112915039062 1074.1868896484375 1163.7706298828125 1029.8251953125 1196.99267578125 847.3807983398438 937.802734375 1386.0927734375 1488.1783447265625 1384.212646484375 1540.70947265625 1157.5594482421875 1218.6102294921875 1673.7769775390625 1855.55810546875 1951.463623046875 2309.53271484375 1941.437744140625 1927.153564453125 2258.117431640625 2407.5517578125 2229.604736328125 2636.2646484375 2241.4873046875 2222.33740234375 2526.6181640625 2638.56396484375 2280.333984375 2756.031005859375 2296.376953125 2368.696533203125 2681.939453125 2716.207763671875 2459.876953125 2907.9921875 2463.409912109375 2461.2041015625 2787.37060546875 2887.7216796875 2322.93701171875 2697.625244140625 2074.8515625 2167.2822265625 2879.033203125 3000.89599609375 1552.7618408203125 2041.20263671875 1484.4678955078125 1565.576904296875 2193.71875 2312.001708984375 0.3782292604446411 0.3959372639656067 0.46262678503990173 0.4333660900592804 0.3196790814399719 0.2968742847442627 534365.0 6681865.0
4.0 325.38641357421875 141.4652557373047 50.38718032836914 109.56129455566406 225.58119201660156 276.0048828125 498.5059509277344 298.6036071777344 163.50027465820312 225.81654357910156 392.65130615234375 457.4093322753906 530.5907592773438 378.4113464355469 178.40101623535156 298.5065612792969 593.4728393554688 703.1068115234375 780.1158447265625 528.81103515625 423.3876953125 515.4913940429688 724.35107421875 853.7273559570312 1415.2322998046875 1071.2919921875 1002.6962280273438 1024.855712890625 1238.2657470703125 1485.9703369140625 1587.8685302734375 1288.033935546875 1128.7806396484375 1219.306396484375 1441.24755859375 1739.90625 1602.535400390625 1317.5340576171875 993.9955444335938 1131.3236083984375 1493.1893310546875 1829.0126953125 1803.7655029296875 1456.137939453125 1307.1259765625 1377.6689453125 1640.5950927734375 1963.705322265625 1892.1943359375 1484.4298095703125 1141.1851806640625 1306.7037353515625 1790.9462890625 2407.959716796875 1220.74365234375 955.5396118164062 702.0214233398438 824.8634643554688 1185.4716796875 1643.104736328125 0.5076014399528503 0.5543161034584045 0.7074713110923767 0.5895349383354187 0.43193015456199646 0.4454607367515564 535485.0 6667815.0
4.0 433.23095703125 339.4465637207031 294.67144775390625 359.782470703125 551.6680297851562 567.1621704101562 676.3606567382812 551.2069702148438 488.642822265625 561.3491821289062 754.005859375 801.6666870117188 718.8045654296875 682.0741577148438 659.73974609375 792.0946655273438 1006.6630859375 1011.0042114257812 1099.385986328125 889.59765625 797.8170776367188 885.165283203125 1188.3214111328125 1264.4874267578125 1643.4169921875 1375.807861328125 1166.4039306640625 1210.26416015625 1536.1019287109375 1654.208740234375 1892.501708984375 1606.759765625 1321.3780517578125 1388.189208984375 1683.732666015625 1829.020751953125 1838.4842529296875 1813.7894287109375 1615.590087890625 1723.556640625 1893.463623046875 1943.08154296875 2151.854248046875 1804.53955078125 1536.19677734375 1582.6436767578125 1935.9822998046875 2053.834716796875 2582.855712890625 2216.91748046875 2057.9326171875 2272.998291015625 2839.519287109375 3020.680908203125 1619.4100341796875 1486.322265625 1371.52978515625 1525.758056640625 2043.0240478515625 2209.46142578125 0.43957746028900146 0.45549696683883667 0.42365700006484985 0.37047311663627625 0.3084295094013214 0.31998157501220703 532105.0 6668645.0
4.0 442.8067626953125 398.4736328125 464.9891052246094 543.7220458984375 653.1204223632812 644.9854125976562 755.5487060546875 680.2033081054688 722.4197998046875 822.4066772460938 931.2158203125 931.6063232421875 871.3570556640625 921.74658203125 1108.364501953125 1287.478515625 1317.2906494140625 1220.772705078125 1339.4320068359375 1345.912841796875 1426.65478515625 1532.37060546875 1587.2900390625 1594.323974609375 1990.792236328125 1863.283447265625 1686.6241455078125 1684.74365234375 1830.13427734375 1978.635986328125 2213.49560546875 2078.88818359375 1849.033935546875 1836.47265625 1979.3414306640625 2169.017578125 2269.212890625 2218.943359375 1955.5003662109375 1982.469482421875 2101.412841796875 2252.76953125 2368.5390625 2279.79931640625 2065.939453125 2041.123291015625 2170.203369140625 2346.0068359375 2472.78125 2519.348876953125 2613.99365234375 2795.999267578125 3001.22216796875 3047.793212890625 1870.482666015625 1906.1839599609375 2075.143798828125 2282.83154296875 2553.724609375 2573.0 0.45399704575538635 0.4146924614906311 0.2760876715183258 0.21278323233127594 0.22873064875602722 0.2973686456680298 666735.0 6673875.0
1.0 626.9468383789062 607.1439819335938 753.0462646484375 840.956298828125 814.4979858398438 826.9700317382812 991.329833984375 935.8817749023438 1045.9722900390625 1146.0574951171875 1104.0693359375 1112.228515625 1060.56298828125 1285.2078857421875 1471.4676513671875 1648.0692138671875 1515.5457763671875 1407.88134765625 1590.5799560546875 1607.8817138671875 1643.00537109375 1738.6595458984375 1685.4671630859375 1717.998291015625 2638.738525390625 2103.736083984375 1833.0035400390625 1921.6878662109375 1998.2078857421875 2296.768798828125 2964.1181640625 2287.706787109375 1998.9356689453125 2036.262939453125 2110.632080078125 2457.395263671875 2929.0849609375 2502.9443359375 2196.868896484375 2323.00537109375 2367.31103515625 2614.346923828125 3056.77685546875 2442.09619140625 2135.461669921875 2214.560546875 2255.3564453125 2568.995361328125 2317.487548828125 2477.491455078125 2469.7353515625 2659.4697265625 2663.299560546875 2711.748779296875 1602.9852294921875 1881.091796875 1991.8057861328125 2217.033447265625 2222.795166015625 2216.00830078125 0.4681992828845978 0.3203114867210388 0.19802185893058777 0.16986966133117676 0.21827293932437897 0.30023622512817383 630855.0 6675085.0
4.0 609.3602905273438 418.39483642578125 427.9847106933594 476.193603515625 641.263671875 652.4340209960938 931.093017578125 731.3717041015625 674.4014282226562 730.5166625976562 885.2557373046875 975.407470703125 946.4149780273438 828.1111450195312 846.3766479492188 958.0241088867188 1071.2857666015625 1153.5489501953125 1277.2451171875 1078.3138427734375 994.366943359375 1082.90478515625 1270.118408203125 1388.92529296875 2181.12939453125 1777.6427001953125 1449.53857421875 1431.3326416015625 1709.16259765625 2027.7779541015625 2439.729248046875 2006.17626953125 1637.6339111328125 1613.3326416015625 1902.6195068359375 2285.5029296875 2528.091796875 2165.991943359375 1838.498779296875 1813.292236328125 2013.9443359375 2401.389404296875 2642.412353515625 2199.607666015625 1833.658935546875 1795.77490234375 2105.90283203125 2512.099853515625 2451.73388671875 2188.043701171875 2032.6708984375 2154.013916015625 2645.55419921875 3010.527587890625 1600.32177734375 1483.24951171875 1400.6114501953125 1513.029541015625 1897.638671875 2250.400634765625 0.45622700452804565 0.4479110538959503 0.3719329535961151 0.30924761295318604 0.30505287647247314 0.34915998578071594 547755.0 6747305.0
1.0 615.7377319335938 617.499267578125 556.79052734375 665.73095703125 791.385009765625 903.9718627929688 1013.9983520507812 955.7219848632812 852.057861328125 1024.3399658203125 1139.4189453125 1306.4061279296875 1160.1727294921875 1302.2637939453125 1267.98583984375 1516.697265625 1686.21875 1744.557373046875 1564.854736328125 1410.0997314453125 1378.10205078125 1571.2706298828125 1831.1165771484375 1988.9134521484375 2217.00146484375 1802.294921875 1554.584228515625 1697.915771484375 2056.071044921875 2504.86328125 2486.204345703125 2010.7991943359375 1715.992919921875 1880.0474853515625 2230.935791015625 2765.05908203125 2633.815673828125 2278.15283203125 1941.5299072265625 2206.32373046875 2405.9189453125 2915.433837890625 2716.449462890625 2273.3642578125 1946.6361083984375 2123.75 2476.393310546875 2936.603271484375 2495.373779296875 2645.278564453125 2724.6123046875 3042.34130859375 3353.60693359375 3499.4052734375 1827.2261962890625 2133.461669921875 2289.833984375 2590.76318359375 3020.873291015625 3074.102294921875 0.39103829860687256 0.2716686427593231 0.21067176759243011 0.18529725074768066 0.17594397068023682 0.25452369451522827 568405.0 6640055.0
1.0 855.9495239257812 920.6085815429688 1067.2152099609375 1175.990234375 1205.1995849609375 1238.7724609375 1084.7547607421875 1252.4697265625 1380.8580322265625 1584.754150390625 1568.519775390625 1643.05810546875 998.6173095703125 1203.83251953125 1731.8585205078125 2099.894775390625 2014.5794677734375 1748.2041015625 1545.4996337890625 1861.63671875 2436.342041015625 2664.8193359375 2232.9765625 1991.0242919921875 2416.31201171875 2572.018798828125 2616.65966796875 2731.67041015625 2544.72802734375 2689.941650390625 2626.87548828125 2697.250244140625 2764.46728515625 2818.6376953125 2684.59326171875 2951.13623046875 2556.671875 2630.188720703125 2590.109130859375 2827.720458984375 2870.385009765625 3196.33837890625 2693.32568359375 2816.66259765625 2943.7314453125 2993.639404296875 2796.228271484375 2992.704345703125 2333.835205078125 2886.451416015625 3688.640869140625 3978.47705078125 3718.03369140625 3187.4765625 1596.847900390625 2176.308837890625 3123.09912109375 3424.60302734375 3170.4013671875 2538.470703125 0.43855392932891846 0.372378945350647 0.19938158988952637 0.14764556288719177 0.17572209239006042 0.2933986783027649 631415.0 6824105.0
1.0 642.06494140625 679.3858032226562 772.4940795898438 777.9007568359375 783.5176391601562 809.0132446289062 987.1239624023438 1028.2626953125 1107.14404296875 1082.51171875 1075.9456787109375 1142.66357421875 1114.3311767578125 1326.9061279296875 1525.6077880859375 1514.74951171875 1421.8699951171875 1428.4801025390625 1505.7877197265625 1619.00341796875 1644.0628662109375 1607.3619384765625 1568.9898681640625 1606.9093017578125 2283.422119140625 2123.427734375 1796.690673828125 1758.9534912109375 1837.9722900390625 1947.1611328125 2540.911376953125 2373.4443359375 1969.4498291015625 1897.188720703125 1972.7213134765625 2115.35400390625 2451.00390625 2409.561767578125 2155.316650390625 2044.903076171875 2073.927001953125 2232.26416015625 2714.612548828125 2542.646484375 2186.04345703125 2034.8829345703125 2135.282470703125 2245.059326171875 2528.382080078125 2801.5078125 2906.700927734375 2740.01318359375 2724.6865234375 2780.111083984375 1789.831298828125 2064.25927734375 2291.36181640625 2222.4951171875 2224.854736328125 2234.11767578125 0.37766793370246887 0.290205717086792 0.17090243101119995 0.14949040114879608 0.18637092411518097 0.2204369157552719 697955.0 6763395.0
1.0 803.5800170898438 768.1546020507812 786.5142822265625 908.4237060546875 1116.85595703125 1152.270751953125 1224.0885009765625 1333.3072509765625 1302.763916015625 1457.301025390625 1688.7115478515625 1794.467529296875 1430.0059814453125 1733.4166259765625 1810.785400390625 2105.519287109375 2282.329833984375 2326.043212890625 1870.4664306640625 2293.61328125 2235.005859375 2425.01904296875 2637.02392578125 2806.843994140625 2360.81640625 2763.3515625 2503.221435546875 2590.34814453125 2902.11328125 3172.14208984375 2548.191650390625 2951.886474609375 2686.097900390625 2745.077392578125 3076.45703125 3360.481689453125 2539.27587890625 3009.809326171875 2770.883544921875 2948.4541015625 3225.16015625 3423.22216796875 2655.1337890625 3145.0078125 2867.271484375 2984.593505859375 3298.306640625 3524.215576171875 2798.236328125 3965.248046875 3907.688720703125 4174.96142578125 4547.8779296875 4758.9560546875 1893.743896484375 3123.766357421875 3089.9423828125 3311.547607421875 3773.183349609375 4020.953369140625 0.2814106047153473 0.26925453543663025 0.21054691076278687 0.16688179969787598 0.17121975123882294 0.19118209183216095 516975.0 6707115.0
1.0 848.5973510742188 824.0399780273438 782.91259765625 839.9468994140625 1040.7606201171875 974.0250244140625 1084.5135498046875 1155.5023193359375 1093.98046875 1161.2645263671875 1336.12744140625 1358.441650390625 1129.64501953125 1245.0032958984375 1250.4647216796875 1418.8958740234375 1569.54052734375 1428.6156005859375 1319.6917724609375 1412.4141845703125 1426.454833984375 1587.69775390625 1655.29931640625 1645.725341796875 1860.891845703125 2093.0703125 1791.763916015625 1790.378662109375 2069.108154296875 2220.246826171875 2153.424560546875 2319.8642578125 1919.344482421875 1910.9735107421875 2250.025634765625 2438.12548828125 2360.3896484375 2625.197265625 2128.11328125 2095.945556640625 2543.726318359375 2745.878662109375 2199.8037109375 2452.980712890625 2022.6627197265625 2001.189208984375 2347.829833984375 2507.70166015625 1885.4603271484375 2105.54052734375 2065.04931640625 2303.5224609375 2564.162353515625 2454.5986328125 1404.23046875 1595.5035400390625 1612.823486328125 1832.66650390625 2075.441162109375 1949.1263427734375 0.3485417366027832 0.3560090661048889 0.2595495581626892 0.19328802824020386 0.23714563250541687 0.31507009267807007 545765.0 6754865.0
1.0 669.5306396484375 665.2486572265625 824.7265625 920.20849609375 879.6729125976562 677.0005493164062 1167.14697265625 1219.8828125 1323.7392578125 1466.88720703125 1343.36328125 1252.0003662109375 1323.5625 1527.481689453125 1821.1910400390625 2078.151123046875 1893.67626953125 1804.0003662109375 1681.5078125 1772.727783203125 1971.92578125 2100.58837890625 2031.025390625 2218.999755859375 3003.35888671875 2494.698486328125 2285.5419921875 2413.16259765625 2263.3046875 2714.999755859375 3376.796875 2742.6103515625 2475.86279296875 2515.94091796875 2436.6748046875 2984.99951171875 3309.918701171875 3072.2705078125 2964.660888671875 3020.19580078125 2639.715576171875 3120.0 3500.314697265625 2917.42724609375 2693.7978515625 2765.8544921875 2608.071044921875 3102.99951171875 2652.313720703125 2824.807861328125 3133.892333984375 3378.732177734375 3315.281982421875 3293.999755859375 1811.765380859375 2217.5107421875 2571.491943359375 2769.69580078125 2878.113037109375 2605.000244140625 0.43193668127059937 0.33564749360084534 0.24047476053237915 0.18471351265907288 0.1654573380947113 0.2672622799873352 542135.0 6654525.0
1.0 701.8009643554688 595.0142822265625 582.7391967773438 635.8445434570312 823.8826293945312 851.47607421875 1078.1988525390625 910.0236206054688 895.3595581054688 980.9009399414062 1155.827880859375 1203.0262451171875 1249.07763671875 1169.35205078125 1247.474853515625 1435.288818359375 1621.751708984375 1611.38720703125 1747.4635009765625 1576.67236328125 1527.9013671875 1678.513916015625 1875.93359375 2018.6243896484375 2706.029296875 2192.489013671875 1815.04248046875 1905.797607421875 2188.74609375 2583.0830078125 2965.28076171875 2403.239990234375 1977.494140625 2071.3720703125 2373.484375 2816.51611328125 2993.4189453125 2477.645751953125 2095.33837890625 2236.777099609375 2472.419677734375 2782.790771484375 3153.383056640625 2562.7353515625 2165.498779296875 2238.71240234375 2541.228515625 2989.295654296875 2727.59765625 2503.90185546875 2492.302001953125 2723.537841796875 3100.593017578125 3253.36083984375 2194.281005859375 2032.511962890625 2085.119384765625 2327.55078125 2778.73046875 2899.822998046875 0.4118178188800812 0.3588474690914154 0.25405779480934143 0.21856889128684998 0.20762287080287933 0.2678217887878418 547595.0 6754235.0
1.0 745.71533203125 573.2603759765625 614.0775146484375 600.9928588867188 841.5831298828125 870.0167846679688 1047.9501953125 865.584716796875 782.9445190429688 827.517578125 1076.6826171875 1134.06982421875 976.9945678710938 922.9107055664062 950.3143310546875 1059.3756103515625 1302.232666015625 1176.627197265625 1491.4715576171875 1366.2916259765625 1346.8341064453125 1451.8516845703125 1597.9588623046875 1621.0245361328125 2441.44775390625 1913.2918701171875 1598.5543212890625 1570.59765625 1886.3394775390625 2320.314697265625 2776.85009765625 2088.5322265625 1681.9560546875 1640.9251708984375 1977.6370849609375 2558.748779296875 2860.88818359375 1941.1407470703125 1549.39501953125 1534.5469970703125 1874.50927734375 2531.730224609375 2874.01220703125 2175.1884765625 1766.94384765625 1709.4678955078125 2021.2855224609375 2564.112548828125 2296.009765625 2128.568603515625 2003.756591796875 2215.580078125 2583.92724609375 2425.130126953125 1792.8397216796875 1713.7525634765625 1681.005126953125 1911.0885009765625 2285.169189453125 2019.2596435546875 0.4895898699760437 0.35388484597206116 0.24094150960445404 0.18395662307739258 0.17958864569664001 0.36616942286491394 545675.0 6754445.0
1.0 627.7484130859375 404.291748046875 588.1355590820312 653.4846801757812 555.6429443359375 515.5306396484375 848.887939453125 661.7025756835938 885.7222900390625 884.3067016601562 714.9891357421875 758.9847412109375 710.5313720703125 736.0195922851562 1176.983154296875 1213.75732421875 978.2158203125 875.179443359375 1254.7716064453125 1278.48291015625 1471.19677734375 1453.4486083984375 1233.79345703125 1328.969482421875 2590.622314453125 2219.65185546875 1843.433837890625 1687.3720703125 1564.79443359375 1986.9825439453125 2988.07470703125 2579.547119140625 2065.405517578125 1809.908203125 1726.6148681640625 2244.2373046875 3271.281494140625 2747.555908203125 2175.7412109375 1844.01025390625 1716.5751953125 2161.3515625 3158.70263671875 2862.331298828125 2305.589599609375 2072.3486328125 1941.42236328125 2412.224365234375 2085.51416015625 2416.751953125 2756.030517578125 2854.755859375 2663.146484375 2806.885986328125 1271.4515380859375 1539.6214599609375 2035.5753173828125 2270.8642578125 2146.291259765625 2160.6240234375 0.6452076435089111 0.5755284428596497 0.2980220913887024 0.2067791074514389 0.27048876881599426 0.4225606322288513 610395.0 6689745.0
1.0 359.9675598144531 350.2641296386719 538.5623168945312 718.2877197265625 781.1010131835938 737.53955078125 747.8388061523438 676.7380981445312 830.435546875 1024.171142578125 1063.7357177734375 1024.3203125 457.1329650878906 703.7927856445312 1182.074462890625 1503.91796875 1414.4080810546875 1253.2421875 1215.143310546875 1343.7962646484375 1505.2247314453125 1762.63330078125 1704.3521728515625 1632.607421875 3042.0009765625 2360.4521484375 1785.018310546875 1908.3448486328125 2062.801025390625 2144.780029296875 3524.89306640625 2694.31494140625 1963.7366943359375 2060.1015625 2225.70751953125 2347.786865234375 3859.476318359375 2872.9677734375 2129.808349609375 2288.36328125 2427.2666015625 2473.991943359375 3824.170166015625 2987.5947265625 2249.2216796875 2328.41796875 2454.8818359375 2544.44189453125 2171.311767578125 2534.9306640625 2998.2890625 3099.870361328125 3154.354248046875 3049.49365234375 1236.764892578125 1575.54736328125 2163.62646484375 2308.505615234375 2418.965576171875 2316.954833984375 0.787631630897522 0.6083365082740784 0.2874060273170471 0.20701910555362701 0.2624194025993347 0.32745182514190674 689005.0 6789615.0
1.0 929.2493286132812 849.9808349609375 834.4376220703125 911.9644165039062 1022.8574829101562 1113.9395751953125 1189.354248046875 1180.581298828125 1119.9454345703125 1227.73193359375 1328.3565673828125 1418.2213134765625 1289.04296875 1421.1778564453125 1409.18115234375 1549.6739501953125 1606.8389892578125 1661.9681396484375 1676.1236572265625 1761.9593505859375 1680.2294921875 1780.4931640625 1842.708740234375 1964.5 2057.188232421875 2010.1602783203125 1805.6614990234375 1891.626708984375 1994.6241455078125 2173.8916015625 2213.359619140625 2161.883544921875 1925.877197265625 1991.3314208984375 2115.223388671875 2297.19482421875 2186.112060546875 2210.099609375 1920.328857421875 2047.8946533203125 2146.599853515625 2266.6494140625 2370.19921875 2357.14697265625 2110.63623046875 2188.61181640625 2282.30126953125 2476.11865234375 2802.79931640625 3196.3935546875 3037.222900390625 3212.459228515625 3378.277099609375 3555.278076171875 2083.58154296875 2559.42626953125 2468.61767578125 2635.991943359375 2892.290283203125 3054.82421875 0.25914570689201355 0.21728159487247467 0.15388959646224976 0.13858479261398315 0.14344385266304016 0.1540774255990982 652625.0 6672015.0
1.0 798.9661865234375 922.8688354492188 744.59326171875 778.8770141601562 1009.3590087890625 1151.0465087890625 1202.6337890625 1429.3724365234375 1199.741455078125 1241.4986572265625 1431.4935302734375 1660.800048828125 1501.4197998046875 1883.46630859375 1603.9298095703125 1692.2249755859375 1922.802001953125 2131.840576171875 1958.291015625 2351.477783203125 2031.9271240234375 2092.822998046875 2346.413818359375 2571.9619140625 2188.8984375 2550.384765625 2169.944091796875 2232.635986328125 2403.2939453125 2715.105712890625 2300.016357421875 2715.5458984375 2255.62744140625 2326.52783203125 2534.738037109375 2831.369873046875 2255.002197265625 2685.180419921875 2303.283203125 2384.548828125 2543.076171875 2800.75390625 2456.39013671875 2895.3369140625 2472.75927734375 2528.364501953125 2712.46044921875 3011.893310546875 2857.717041015625 3637.196533203125 3246.540283203125 3438.362060546875 3655.069091796875 3760.09716796875 2174.645263671875 3125.051513671875 2730.94921875 2944.735595703125 3168.757568359375 3280.132568359375 0.20283299684524536 0.1757465898990631 0.17926540970802307 0.16976502537727356 0.13878455758094788 0.13640931248664856 591365.0 6657545.0
1.0 921.535400390625 831.651611328125 767.5843505859375 803.4365234375 909.696044921875 1024.1314697265625 1387.7584228515625 1298.9866943359375 1276.45751953125 1265.2120361328125 1338.221923828125 1502.6676025390625 2169.7783203125 2091.20068359375 2162.763427734375 2138.29638671875 2209.340087890625 2450.42724609375 2380.825439453125 2384.730712890625 2404.978759765625 2412.0634765625 2501.767578125 2689.10888671875 2932.28955078125 2713.724609375 2621.393310546875 2590.037109375 2737.97998046875 3088.5830078125 3205.767822265625 2901.615234375 2806.606201171875 2748.238037109375 2939.75048828125 3270.125 3170.66015625 3024.52685546875 2951.653076171875 2935.619384765625 3032.5361328125 3336.99560546875 3387.12548828125 3100.99560546875 2991.968994140625 2939.921630859375 3102.553955078125 3454.892822265625 3220.85107421875 3266.7548828125 3382.875 3366.373779296875 3435.39794921875 3519.16455078125 2951.5654296875 3090.5693359375 3359.491943359375 3356.674560546875 3465.10009765625 3383.493408203125 0.18797363340854645 0.1823136806488037 0.1541966050863266 0.15710176527500153 0.15746590495109558 0.15338869392871857 569685.0 6640345.0
1.0 1540.9603271484375 1483.6348876953125 1437.33056640625 1517.6033935546875 1590.073974609375 1737.4307861328125 1701.245849609375 1674.89990234375 1620.0623779296875 1688.7728271484375 1764.6170654296875 1955.737060546875 1696.5091552734375 1800.001953125 1783.417236328125 1919.6014404296875 1971.696533203125 2125.40673828125 1931.9427490234375 2020.381103515625 1920.7930908203125 2106.0205078125 2281.106689453125 2363.9609375 2302.164794921875 2278.1474609375 2082.97607421875 2165.4150390625 2378.44482421875 2537.317138671875 2408.45556640625 2333.36572265625 2074.604736328125 2173.23193359375 2489.230224609375 2564.82763671875 2146.484375 2152.531982421875 1906.2001953125 2076.958251953125 2272.063720703125 2405.206787109375 2442.64794921875 2392.986328125 2131.638427734375 2268.141845703125 2494.967529296875 2644.01318359375 2680.18408203125 2868.54443359375 2781.394287109375 3013.85009765625 3236.918212890625 3372.184326171875 2335.35791015625 2526.712890625 2559.29833984375 2779.459228515625 3054.44384765625 3147.9873046875 0.11696869879961014 0.08861853927373886 0.032715972512960434 0.03931807354092598 0.07071321457624435 0.0613534040749073 552045.0 6643295.0
1.0 1019.6696166992188 997.610107421875 1193.5797119140625 1303.840576171875 1229.8331298828125 1182.3701171875 1175.4803466796875 1240.5550537109375 1412.5362548828125 1557.4656982421875 1467.6524658203125 1445.870849609375 1148.1192626953125 1351.77197265625 1577.8321533203125 1781.223388671875 1658.103515625 1537.7862548828125 1551.1357421875 1876.0462646484375 1989.3912353515625 2220.531982421875 2225.724853515625 2145.532470703125 2028.365478515625 2371.3212890625 2265.6591796875 2411.041748046875 2573.3408203125 2599.1357421875 2215.4541015625 2547.552001953125 2378.599365234375 2492.93603515625 2697.32373046875 2825.0537109375 1867.7130126953125 2155.99853515625 2027.16357421875 2145.627197265625 2217.27001953125 2364.641357421875 2375.962890625 2707.9296875 2592.6640625 2641.044677734375 2871.6083984375 2958.920166015625 2409.0107421875 2998.61865234375 3078.16796875 3375.932373046875 3587.000732421875 3453.382568359375 1880.156982421875 2477.137939453125 2571.102294921875 2884.743408203125 3088.225341796875 2924.802734375 0.2378641963005066 0.22831600904464722 0.12546837329864502 0.09252816438674927 0.1438109427690506 0.21424753963947296 520275.0 6703545.0
1.0 423.85382080078125 286.6454162597656 434.3570861816406 589.8370361328125 581.0914306640625 439.6494140625 812.8928833007812 641.042236328125 722.4730834960938 915.4141845703125 834.2708740234375 776.2755126953125 522.1575317382812 554.205322265625 952.8221435546875 1425.4837646484375 1216.588623046875 752.9249267578125 1217.23828125 1136.7867431640625 1319.7933349609375 1821.9822998046875 1558.6728515625 1393.654541015625 2976.410888671875 2447.90478515625 1964.81494140625 2082.63134765625 1959.5645751953125 2679.361572265625 3494.8125 2819.138427734375 2211.005615234375 2299.9111328125 2136.51025390625 3095.43408203125 4071.740234375 3365.899169921875 2511.60888671875 2510.957275390625 2226.59228515625 3327.744384765625 3674.35302734375 3046.34912109375 2485.65576171875 2597.2626953125 2389.9453125 3271.09912109375 1996.9168701171875 2125.060791015625 2427.47998046875 3055.125244140625 2886.37841796875 2673.4609375 1138.073486328125 1306.5367431640625 1669.0614013671875 2222.504150390625 2239.275390625 1842.95166015625 0.7733752727508545 0.7151858806610107 0.4515656530857086 0.2754727602005005 0.293975293636322 0.6291152834892273 619525.0 6788695.0
1.0 1049.2625732421875 1155.7681884765625 1088.511474609375 1095.39013671875 1280.214111328125 1419.0343017578125 1582.06884765625 1787.1319580078125 1714.1890869140625 1679.456787109375 1873.697509765625 2080.259033203125 1804.9176025390625 2121.614501953125 2050.798828125 2230.563720703125 2299.551025390625 2527.794921875 2214.960205078125 2480.966064453125 2409.306640625 2456.921142578125 2610.74853515625 2799.75537109375 2587.5166015625 2774.896728515625 2603.576416015625 2601.218994140625 2805.733642578125 3027.74267578125 2794.075439453125 2977.219970703125 2739.733642578125 2755.884521484375 2957.10693359375 3258.548583984375 2565.960693359375 2892.97705078125 2749.0302734375 2856.312255859375 2953.0380859375 3122.482177734375 2912.354248046875 3091.8798828125 2876.466064453125 2837.650390625 3086.941162109375 3327.204833984375 3537.009521484375 3995.93994140625 3916.38427734375 4025.96337890625 4252.18115234375 4396.67626953125 2823.958251953125 3310.7431640625 3234.190673828125 3326.100341796875 3621.0048828125 3712.767578125 0.1719817966222763 0.15406745672225952 0.14596325159072876 0.12295692414045334 0.12480559945106506 0.10530559718608856 548685.0 6709765.0
1.0 799.4940795898438 707.8277587890625 633.9591064453125 634.8532104492188 836.8367309570312 965.7105712890625 1157.5133056640625 1073.849853515625 971.4519653320312 975.03955078125 1186.3841552734375 1357.6658935546875 1837.31884765625 1810.62060546875 1687.9114990234375 1722.83837890625 1964.2802734375 2127.78662109375 2235.274169921875 2201.521484375 2089.05517578125 2073.396484375 2301.653076171875 2480.554443359375 2588.28662109375 2476.812255859375 2203.81201171875 2203.039794921875 2436.49853515625 2753.475341796875 2751.06591796875 2673.040771484375 2332.045654296875 2363.6005859375 2624.61767578125 2896.286376953125 2649.9306640625 2570.951416015625 2315.625 2354.71435546875 2586.440185546875 2917.933837890625 2923.55517578125 2833.82861328125 2548.82470703125 2531.56494140625 2772.10400390625 3063.660888671875 3040.83203125 3100.373291015625 3022.4443359375 3089.14697265625 3368.104736328125 3341.937744140625 2793.875 2911.14892578125 2914.181884765625 2988.22998046875 3306.84423828125 3154.40771484375 0.18129569292068481 0.17329241335391998 0.15670953691005707 0.15506210923194885 0.13692809641361237 0.15760180354118347 568525.0 6640005.0
